Period,Scenario,LoadLevel,TotalOutput,Date
period1,sc01,t7444,0.0,2025-11-07 04:27:00
period1,sc01,t7445,0.0,2025-11-07 05:27:00
period1,sc01,t7446,0.0,2025-11-07 06:27:00
period1,sc01,t7447,0.0,2025-11-07 07:27:00
period1,sc01,t7448,0.0,2025-11-07 08:27:00
period1,sc01,t7449,0.0,2025-11-07 09:27:00
period1,sc01,t7425,0.0,2025-11-06 09:27:00
period1,sc01,t7426,0.0,2025-11-06 10:27:00
period1,sc01,t7427,0.0,2025-11-06 11:27:00
period1,sc01,t7428,0.0,2025-11-06 12:27:00
period1,sc01,t7457,0.0,2025-11-07 17:27:00
period1,sc01,t7458,0.0,2025-11-07 18:27:00
period1,sc01,t7459,0.0,2025-11-07 19:27:00
period1,sc01,t7460,0.0,2025-11-07 20:27:00
period1,sc01,t7461,0.0,2025-11-07 21:27:00
period1,sc01,t7462,0.0,2025-11-07 22:27:00
period1,sc01,t7463,0.0,2025-11-07 23:27:00
period1,sc01,t7464,0.0,2025-11-08 00:27:00
period1,sc01,t7465,0.0,2025-11-08 01:27:00
period1,sc01,t7466,0.0,2025-11-08 02:27:00
period1,sc01,t7467,0.0,2025-11-08 03:27:00
period1,sc01,t7468,0.0,2025-11-08 04:27:00
period1,sc01,t7469,0.0,2025-11-08 05:27:00
period1,sc01,t7470,0.0,2025-11-08 06:27:00
period1,sc01,t7471,0.0,2025-11-08 07:27:00
period1,sc01,t7472,0.0,2025-11-08 08:27:00
period1,sc01,t7473,0.0,2025-11-08 09:27:00
period1,sc01,t8692,0.0,2025-12-29 04:27:00
period1,sc01,t7479,0.0,2025-11-08 15:27:00
period1,sc01,t7480,0.0,2025-11-08 16:27:00
period1,sc01,t7481,0.0,2025-11-08 17:27:00
period1,sc01,t7482,0.0,2025-11-08 18:27:00
period1,sc01,t7483,0.0,2025-11-08 19:27:00
period1,sc01,t7484,0.0,2025-11-08 20:27:00
period1,sc01,t7485,0.0,2025-11-08 21:27:00
period1,sc01,t7486,0.0,2025-11-08 22:27:00
period1,sc01,t7487,0.0,2025-11-08 23:27:00
period1,sc01,t7488,0.0,2025-11-09 00:27:00
period1,sc01,t7515,0.0,2025-11-10 03:27:00
period1,sc01,t7516,0.0,2025-11-10 04:27:00
period1,sc01,t7517,0.0,2025-11-10 05:27:00
period1,sc01,t7518,0.0,2025-11-10 06:27:00
period1,sc01,t7519,0.0,2025-11-10 07:27:00
period1,sc01,t7520,0.0,2025-11-10 08:27:00
period1,sc01,t7489,0.0,2025-11-09 01:27:00
period1,sc01,t7490,0.0,2025-11-09 02:27:00
period1,sc01,t7491,0.0,2025-11-09 03:27:00
period1,sc01,t7492,0.0,2025-11-09 04:27:00
period1,sc01,t7493,0.0,2025-11-09 05:27:00
period1,sc01,t7494,0.0,2025-11-09 06:27:00
period1,sc01,t7495,0.0,2025-11-09 07:27:00
period1,sc01,t7496,0.0,2025-11-09 08:27:00
period1,sc01,t7531,0.0,2025-11-10 19:27:00
period1,sc01,t7532,0.0,2025-11-10 20:27:00
period1,sc01,t7533,0.0,2025-11-10 21:27:00
period1,sc01,t7534,0.0,2025-11-10 22:27:00
period1,sc01,t7535,0.0,2025-11-10 23:27:00
period1,sc01,t7536,0.0,2025-11-11 00:27:00
period1,sc01,t7505,0.0,2025-11-09 17:27:00
period1,sc01,t7506,0.0,2025-11-09 18:27:00
period1,sc01,t7507,0.0,2025-11-09 19:27:00
period1,sc01,t2564,0.0,2025-04-17 20:27:00
period1,sc01,t2565,0.0,2025-04-17 21:27:00
period1,sc01,t2566,0.0,2025-04-17 22:27:00
period1,sc01,t2567,0.0,2025-04-17 23:27:00
period1,sc01,t2568,0.0,2025-04-18 00:27:00
period1,sc01,t2569,0.0,2025-04-18 01:27:00
period1,sc01,t2449,0.0,2025-04-13 01:27:00
period1,sc01,t2450,0.0,2025-04-13 02:27:00
period1,sc01,t2451,0.0,2025-04-13 03:27:00
period1,sc01,t2452,0.0,2025-04-13 04:27:00
period1,sc01,t3910,0.0,2025-06-12 22:27:00
period1,sc01,t3911,0.0,2025-06-12 23:27:00
period1,sc01,t7508,0.0,2025-11-09 20:27:00
period1,sc01,t2642,0.0,2025-04-21 02:27:00
period1,sc01,t2012,0.0,2025-03-25 20:27:00
period1,sc01,t2013,0.0,2025-03-25 21:27:00
period1,sc01,t2014,0.0,2025-03-25 22:27:00
period1,sc01,t2015,0.0,2025-03-25 23:27:00
period1,sc01,t2016,0.0,2025-03-26 00:27:00
period1,sc01,t4318,0.0,2025-06-29 22:27:00
period1,sc01,t4319,0.0,2025-06-29 23:27:00
period1,sc01,t4344,0.0,2025-07-01 00:27:00
period1,sc01,t4345,0.0,2025-07-01 01:27:00
period1,sc01,t4346,0.0,2025-07-01 02:27:00
period1,sc01,t8693,0.0,2025-12-29 05:27:00
period1,sc01,t4321,0.0,2025-06-30 01:27:00
period1,sc01,t4322,0.0,2025-06-30 02:27:00
period1,sc01,t8694,0.0,2025-12-29 06:27:00
period1,sc01,t3770,0.0,2025-06-07 02:27:00
period1,sc01,t7509,0.0,2025-11-09 21:27:00
period1,sc01,t7510,0.0,2025-11-09 22:27:00
period1,sc01,t7511,0.0,2025-11-09 23:27:00
period1,sc01,t7512,0.0,2025-11-10 00:27:00
period1,sc01,t7513,0.0,2025-11-10 01:27:00
period1,sc01,t7514,0.0,2025-11-10 02:27:00
period1,sc01,t7552,0.0,2025-11-11 16:27:00
period1,sc01,t8695,0.0,2025-12-29 07:27:00
period1,sc01,t7529,0.0,2025-11-10 17:27:00
period1,sc01,t7530,0.0,2025-11-10 18:27:00
period1,sc01,t7562,0.0,2025-11-12 02:27:00
period1,sc01,t7563,0.0,2025-11-12 03:27:00
period1,sc01,t7564,0.0,2025-11-12 04:27:00
period1,sc01,t7565,0.0,2025-11-12 05:27:00
period1,sc01,t7566,0.0,2025-11-12 06:27:00
period1,sc01,t7567,0.0,2025-11-12 07:27:00
period1,sc01,t7568,0.0,2025-11-12 08:27:00
period1,sc01,t7537,0.0,2025-11-11 01:27:00
period1,sc01,t7538,0.0,2025-11-11 02:27:00
period1,sc01,t7539,0.0,2025-11-11 03:27:00
period1,sc01,t7540,0.0,2025-11-11 04:27:00
period1,sc01,t7541,0.0,2025-11-11 05:27:00
period1,sc01,t7542,0.0,2025-11-11 06:27:00
period1,sc01,t7543,0.0,2025-11-11 07:27:00
period1,sc01,t7544,0.0,2025-11-11 08:27:00
period1,sc01,t2180,0.0,2025-04-01 20:27:00
period1,sc01,t7578,0.0,2025-11-12 18:27:00
period1,sc01,t7579,0.0,2025-11-12 19:27:00
period1,sc01,t7580,0.0,2025-11-12 20:27:00
period1,sc01,t7581,0.0,2025-11-12 21:27:00
period1,sc01,t7582,0.0,2025-11-12 22:27:00
period1,sc01,t7583,0.0,2025-11-12 23:27:00
period1,sc01,t7584,0.0,2025-11-13 00:27:00
period1,sc01,t7553,0.0,2025-11-11 17:27:00
period1,sc01,t7554,0.0,2025-11-11 18:27:00
period1,sc01,t7555,0.0,2025-11-11 19:27:00
period1,sc01,t7556,0.0,2025-11-11 20:27:00
period1,sc01,t7557,0.0,2025-11-11 21:27:00
period1,sc01,t7558,0.0,2025-11-11 22:27:00
period1,sc01,t7559,0.0,2025-11-11 23:27:00
period1,sc01,t7560,0.0,2025-11-12 00:27:00
period1,sc01,t7561,0.0,2025-11-12 01:27:00
period1,sc01,t7590,0.0,2025-11-13 06:27:00
period1,sc01,t7591,0.0,2025-11-13 07:27:00
period1,sc01,t2181,0.0,2025-04-01 21:27:00
period1,sc01,t7600,0.0,2025-11-13 16:27:00
period1,sc01,t7569,0.0,2025-11-12 09:27:00
period1,sc01,t7576,0.0,2025-11-12 16:27:00
period1,sc01,t7577,0.0,2025-11-12 17:27:00
period1,sc01,t7606,0.0,2025-11-13 22:27:00
period1,sc01,t7607,0.0,2025-11-13 23:27:00
period1,sc01,t7608,0.0,2025-11-14 00:27:00
period1,sc01,t7609,0.0,2025-11-14 01:27:00
period1,sc01,t7610,0.0,2025-11-14 02:27:00
period1,sc01,t7611,0.0,2025-11-14 03:27:00
period1,sc01,t7612,0.0,2025-11-14 04:27:00
period1,sc01,t7613,0.0,2025-11-14 05:27:00
period1,sc01,t7614,0.0,2025-11-14 06:27:00
period1,sc01,t7615,0.0,2025-11-14 07:27:00
period1,sc01,t8706,0.0,2025-12-29 18:27:00
period1,sc01,t7585,0.0,2025-11-13 01:27:00
period1,sc01,t7586,0.0,2025-11-13 02:27:00
period1,sc01,t7587,0.0,2025-11-13 03:27:00
period1,sc01,t7588,0.0,2025-11-13 04:27:00
period1,sc01,t7589,0.0,2025-11-13 05:27:00
period1,sc01,t3121,0.0,2025-05-11 01:27:00
period1,sc01,t3122,0.0,2025-05-11 02:27:00
period1,sc01,t3123,0.0,2025-05-11 03:27:00
period1,sc01,t7625,0.0,2025-11-14 17:27:00
period1,sc01,t7626,0.0,2025-11-14 18:27:00
period1,sc01,t7627,0.0,2025-11-14 19:27:00
period1,sc01,t7628,0.0,2025-11-14 20:27:00
period1,sc01,t7629,0.0,2025-11-14 21:27:00
period1,sc01,t7630,0.0,2025-11-14 22:27:00
period1,sc01,t7631,0.0,2025-11-14 23:27:00
period1,sc01,t7632,0.0,2025-11-15 00:27:00
period1,sc01,t7601,0.0,2025-11-13 17:27:00
period1,sc01,t7602,0.0,2025-11-13 18:27:00
period1,sc01,t7603,0.0,2025-11-13 19:27:00
period1,sc01,t7604,0.0,2025-11-13 20:27:00
period1,sc01,t7605,0.0,2025-11-13 21:27:00
period1,sc01,t7635,0.0,2025-11-15 03:27:00
period1,sc01,t7636,0.0,2025-11-15 04:27:00
period1,sc01,t7637,0.0,2025-11-15 05:27:00
period1,sc01,t7638,0.0,2025-11-15 06:27:00
period1,sc01,t7639,0.0,2025-11-15 07:27:00
period1,sc01,t3118,0.0,2025-05-10 22:27:00
period1,sc01,t3119,0.0,2025-05-10 23:27:00
period1,sc01,t3120,0.0,2025-05-11 00:27:00
period1,sc01,t3361,0.0,2025-05-21 01:27:00
period1,sc01,t3362,0.0,2025-05-21 02:27:00
period1,sc01,t3363,0.0,2025-05-21 03:27:00
period1,sc01,t2545,0.0,2025-04-17 01:27:00
period1,sc01,t7651,0.0,2025-11-15 19:27:00
period1,sc01,t7652,0.0,2025-11-15 20:27:00
period1,sc01,t7653,0.0,2025-11-15 21:27:00
period1,sc01,t7654,0.0,2025-11-15 22:27:00
period1,sc01,t7655,0.0,2025-11-15 23:27:00
period1,sc01,t7656,0.0,2025-11-16 00:27:00
period1,sc01,t7657,0.0,2025-11-16 01:27:00
period1,sc01,t7658,0.0,2025-11-16 02:27:00
period1,sc01,t2036,0.0,2025-03-26 20:27:00
period1,sc01,t2037,0.0,2025-03-26 21:27:00
period1,sc01,t2038,0.0,2025-03-26 22:27:00
period1,sc01,t2039,0.0,2025-03-26 23:27:00
period1,sc01,t2040,0.0,2025-03-27 00:27:00
period1,sc01,t2041,0.0,2025-03-27 01:27:00
period1,sc01,t2042,0.0,2025-03-27 02:27:00
period1,sc01,t2043,0.0,2025-03-27 03:27:00
period1,sc01,t2640,0.0,2025-04-21 00:27:00
period1,sc01,t3745,0.0,2025-06-06 01:27:00
period1,sc01,t3746,0.0,2025-06-06 02:27:00
period1,sc01,t3747,0.0,2025-06-06 03:27:00
period1,sc01,t2641,0.0,2025-04-21 01:27:00
period1,sc01,t7659,0.0,2025-11-16 03:27:00
period1,sc01,t7660,0.0,2025-11-16 04:27:00
period1,sc01,t7661,0.0,2025-11-16 05:27:00
period1,sc01,t7662,0.0,2025-11-16 06:27:00
period1,sc01,t7663,0.0,2025-11-16 07:27:00
period1,sc01,t2546,0.0,2025-04-17 02:27:00
period1,sc01,t7633,0.0,2025-11-15 01:27:00
period1,sc01,t7634,0.0,2025-11-15 02:27:00
period1,sc01,t7673,0.0,2025-11-16 17:27:00
period1,sc01,t7674,0.0,2025-11-16 18:27:00
period1,sc01,t7675,0.0,2025-11-16 19:27:00
period1,sc01,t7676,0.0,2025-11-16 20:27:00
period1,sc01,t7677,0.0,2025-11-16 21:27:00
period1,sc01,t7678,0.0,2025-11-16 22:27:00
period1,sc01,t7679,0.0,2025-11-16 23:27:00
period1,sc01,t7680,0.0,2025-11-17 00:27:00
period1,sc01,t7650,0.0,2025-11-15 18:27:00
period1,sc01,t7706,0.0,2025-11-18 02:27:00
period1,sc01,t7707,0.0,2025-11-18 03:27:00
period1,sc01,t7708,0.0,2025-11-18 04:27:00
period1,sc01,t7709,0.0,2025-11-18 05:27:00
period1,sc01,t7710,0.0,2025-11-18 06:27:00
period1,sc01,t7711,0.0,2025-11-18 07:27:00
period1,sc01,t7681,0.0,2025-11-17 01:27:00
period1,sc01,t7682,0.0,2025-11-17 02:27:00
period1,sc01,t7683,0.0,2025-11-17 03:27:00
period1,sc01,t7684,0.0,2025-11-17 04:27:00
period1,sc01,t7685,0.0,2025-11-17 05:27:00
period1,sc01,t7686,0.0,2025-11-17 06:27:00
period1,sc01,t7687,0.0,2025-11-17 07:27:00
period1,sc01,t7688,0.0,2025-11-17 08:27:00
period1,sc01,t0186,0.0,2025-01-08 18:27:00
period1,sc01,t0187,0.0,2025-01-08 19:27:00
period1,sc01,t0188,0.0,2025-01-08 20:27:00
period1,sc01,t0189,0.0,2025-01-08 21:27:00
period1,sc01,t0190,0.0,2025-01-08 22:27:00
period1,sc01,t0191,0.0,2025-01-08 23:27:00
period1,sc01,t0192,0.0,2025-01-09 00:27:00
period1,sc01,t7697,0.0,2025-11-17 17:27:00
period1,sc01,t7698,0.0,2025-11-17 18:27:00
period1,sc01,t2493,0.0,2025-04-14 21:27:00
period1,sc01,t2494,0.0,2025-04-14 22:27:00
period1,sc01,t2495,0.0,2025-04-14 23:27:00
period1,sc01,t2496,0.0,2025-04-15 00:27:00
period1,sc01,t3886,0.0,2025-06-11 22:27:00
period1,sc01,t3887,0.0,2025-06-11 23:27:00
period1,sc01,t2471,0.0,2025-04-13 23:27:00
period1,sc01,t2472,0.0,2025-04-14 00:27:00
period1,sc01,t2473,0.0,2025-04-14 01:27:00
period1,sc01,t2474,0.0,2025-04-14 02:27:00
period1,sc01,t2475,0.0,2025-04-14 03:27:00
period1,sc01,t2476,0.0,2025-04-14 04:27:00
period1,sc01,t3889,0.0,2025-06-12 01:27:00
period1,sc01,t3890,0.0,2025-06-12 02:27:00
period1,sc01,t7699,0.0,2025-11-17 19:27:00
period1,sc01,t7700,0.0,2025-11-17 20:27:00
period1,sc01,t7701,0.0,2025-11-17 21:27:00
period1,sc01,t7702,0.0,2025-11-17 22:27:00
period1,sc01,t7703,0.0,2025-11-17 23:27:00
period1,sc01,t7704,0.0,2025-11-18 00:27:00
period1,sc01,t7705,0.0,2025-11-18 01:27:00
period1,sc01,t3147,0.0,2025-05-12 03:27:00
period1,sc01,t2547,0.0,2025-04-17 03:27:00
period1,sc01,t3358,0.0,2025-05-20 22:27:00
period1,sc01,t7725,0.0,2025-11-18 21:27:00
period1,sc01,t7726,0.0,2025-11-18 22:27:00
period1,sc01,t7727,0.0,2025-11-18 23:27:00
period1,sc01,t7728,0.0,2025-11-19 00:27:00
period1,sc01,t0177,0.0,2025-01-08 09:27:00
period1,sc01,t0184,0.0,2025-01-08 16:27:00
period1,sc01,t0185,0.0,2025-01-08 17:27:00
period1,sc01,t7735,0.0,2025-11-19 07:27:00
period1,sc01,t7721,0.0,2025-11-18 17:27:00
period1,sc01,t7722,0.0,2025-11-18 18:27:00
period1,sc01,t7723,0.0,2025-11-18 19:27:00
period1,sc01,t7724,0.0,2025-11-18 20:27:00
period1,sc01,t3142,0.0,2025-05-11 22:27:00
period1,sc01,t3143,0.0,2025-05-11 23:27:00
period1,sc01,t3144,0.0,2025-05-12 00:27:00
period1,sc01,t3145,0.0,2025-05-12 01:27:00
period1,sc01,t3146,0.0,2025-05-12 02:27:00
period1,sc01,t7751,0.0,2025-11-19 23:27:00
period1,sc01,t7752,0.0,2025-11-20 00:27:00
period1,sc01,t7753,0.0,2025-11-20 01:27:00
period1,sc01,t7754,0.0,2025-11-20 02:27:00
period1,sc01,t7755,0.0,2025-11-20 03:27:00
period1,sc01,t7756,0.0,2025-11-20 04:27:00
period1,sc01,t7757,0.0,2025-11-20 05:27:00
period1,sc01,t7758,0.0,2025-11-20 06:27:00
period1,sc01,t7759,0.0,2025-11-20 07:27:00
period1,sc01,t7729,0.0,2025-11-19 01:27:00
period1,sc01,t7730,0.0,2025-11-19 02:27:00
period1,sc01,t7731,0.0,2025-11-19 03:27:00
period1,sc01,t7732,0.0,2025-11-19 04:27:00
period1,sc01,t7733,0.0,2025-11-19 05:27:00
period1,sc01,t7734,0.0,2025-11-19 06:27:00
period1,sc01,t4295,0.0,2025-06-28 23:27:00
period1,sc01,t4296,0.0,2025-06-29 00:27:00
period1,sc01,t4297,0.0,2025-06-29 01:27:00
period1,sc01,t4298,0.0,2025-06-29 02:27:00
period1,sc01,t2548,0.0,2025-04-17 04:27:00
period1,sc01,t4273,0.0,2025-06-28 01:27:00
period1,sc01,t4274,0.0,2025-06-28 02:27:00
period1,sc01,t4275,0.0,2025-06-28 03:27:00
period1,sc01,t4320,0.0,2025-06-30 00:27:00
period1,sc01,t2017,0.0,2025-03-26 01:27:00
period1,sc01,t2018,0.0,2025-03-26 02:27:00
period1,sc01,t2019,0.0,2025-03-26 03:27:00
period1,sc01,t2020,0.0,2025-03-26 04:27:00
period1,sc01,t2021,0.0,2025-03-26 05:27:00
period1,sc01,t7769,0.0,2025-11-20 17:27:00
period1,sc01,t7770,0.0,2025-11-20 18:27:00
period1,sc01,t7771,0.0,2025-11-20 19:27:00
period1,sc01,t7772,0.0,2025-11-20 20:27:00
period1,sc01,t7773,0.0,2025-11-20 21:27:00
period1,sc01,t7774,0.0,2025-11-20 22:27:00
period1,sc01,t7775,0.0,2025-11-20 23:27:00
period1,sc01,t7776,0.0,2025-11-21 00:27:00
period1,sc01,t7745,0.0,2025-11-19 17:27:00
period1,sc01,t7746,0.0,2025-11-19 18:27:00
period1,sc01,t7747,0.0,2025-11-19 19:27:00
period1,sc01,t7748,0.0,2025-11-19 20:27:00
period1,sc01,t7749,0.0,2025-11-19 21:27:00
period1,sc01,t7750,0.0,2025-11-19 22:27:00
period1,sc01,t0161,0.0,2025-01-07 17:27:00
period1,sc01,t0162,0.0,2025-01-07 18:27:00
period1,sc01,t0163,0.0,2025-01-07 19:27:00
period1,sc01,t0164,0.0,2025-01-07 20:27:00
period1,sc01,t0165,0.0,2025-01-07 21:27:00
period1,sc01,t0166,0.0,2025-01-07 22:27:00
period1,sc01,t0167,0.0,2025-01-07 23:27:00
period1,sc01,t0168,0.0,2025-01-08 00:27:00
period1,sc01,t0169,0.0,2025-01-08 01:27:00
period1,sc01,t0170,0.0,2025-01-08 02:27:00
period1,sc01,t0171,0.0,2025-01-08 03:27:00
period1,sc01,t0172,0.0,2025-01-08 04:27:00
period1,sc01,t0173,0.0,2025-01-08 05:27:00
period1,sc01,t0174,0.0,2025-01-08 06:27:00
period1,sc01,t0175,0.0,2025-01-08 07:27:00
period1,sc01,t0176,0.0,2025-01-08 08:27:00
period1,sc01,t7802,0.0,2025-11-22 02:27:00
period1,sc01,t7803,0.0,2025-11-22 03:27:00
period1,sc01,t7804,0.0,2025-11-22 04:27:00
period1,sc01,t7805,0.0,2025-11-22 05:27:00
period1,sc01,t7806,0.0,2025-11-22 06:27:00
period1,sc01,t7807,0.0,2025-11-22 07:27:00
period1,sc01,t7777,0.0,2025-11-21 01:27:00
period1,sc01,t7778,0.0,2025-11-21 02:27:00
period1,sc01,t7779,0.0,2025-11-21 03:27:00
period1,sc01,t7780,0.0,2025-11-21 04:27:00
period1,sc01,t7781,0.0,2025-11-21 05:27:00
period1,sc01,t7782,0.0,2025-11-21 06:27:00
period1,sc01,t7783,0.0,2025-11-21 07:27:00
period1,sc01,t7818,0.0,2025-11-22 18:27:00
period1,sc01,t7819,0.0,2025-11-22 19:27:00
period1,sc01,t7820,0.0,2025-11-22 20:27:00
period1,sc01,t7821,0.0,2025-11-22 21:27:00
period1,sc01,t7822,0.0,2025-11-22 22:27:00
period1,sc01,t7823,0.0,2025-11-22 23:27:00
period1,sc01,t7824,0.0,2025-11-23 00:27:00
period1,sc01,t7793,0.0,2025-11-21 17:27:00
period1,sc01,t7794,0.0,2025-11-21 18:27:00
period1,sc01,t7795,0.0,2025-11-21 19:27:00
period1,sc01,t7796,0.0,2025-11-21 20:27:00
period1,sc01,t7797,0.0,2025-11-21 21:27:00
period1,sc01,t7798,0.0,2025-11-21 22:27:00
period1,sc01,t7799,0.0,2025-11-21 23:27:00
period1,sc01,t7800,0.0,2025-11-22 00:27:00
period1,sc01,t7801,0.0,2025-11-22 01:27:00
period1,sc01,t7855,0.0,2025-11-24 07:27:00
period1,sc01,t7825,0.0,2025-11-23 01:27:00
period1,sc01,t7826,0.0,2025-11-23 02:27:00
period1,sc01,t7827,0.0,2025-11-23 03:27:00
period1,sc01,t7828,0.0,2025-11-23 04:27:00
period1,sc01,t7829,0.0,2025-11-23 05:27:00
period1,sc01,t7830,0.0,2025-11-23 06:27:00
period1,sc01,t7831,0.0,2025-11-23 07:27:00
period1,sc01,t7840,0.0,2025-11-23 16:27:00
period1,sc01,t7817,0.0,2025-11-22 17:27:00
period1,sc01,t7841,0.0,2025-11-23 17:27:00
period1,sc01,t7842,0.0,2025-11-23 18:27:00
period1,sc01,t7843,0.0,2025-11-23 19:27:00
period1,sc01,t7844,0.0,2025-11-23 20:27:00
period1,sc01,t7845,0.0,2025-11-23 21:27:00
period1,sc01,t7846,0.0,2025-11-23 22:27:00
period1,sc01,t7847,0.0,2025-11-23 23:27:00
period1,sc01,t7848,0.0,2025-11-24 00:27:00
period1,sc01,t7849,0.0,2025-11-24 01:27:00
period1,sc01,t7850,0.0,2025-11-24 02:27:00
period1,sc01,t7851,0.0,2025-11-24 03:27:00
period1,sc01,t7852,0.0,2025-11-24 04:27:00
period1,sc01,t7853,0.0,2025-11-24 05:27:00
period1,sc01,t7854,0.0,2025-11-24 06:27:00
period1,sc01,t3336,0.0,2025-05-20 00:27:00
period1,sc01,t3337,0.0,2025-05-20 01:27:00
period1,sc01,t3338,0.0,2025-05-20 02:27:00
period1,sc01,t3339,0.0,2025-05-20 03:27:00
period1,sc01,t7871,0.0,2025-11-24 23:27:00
period1,sc01,t7872,0.0,2025-11-25 00:27:00
period1,sc01,t0145,0.0,2025-01-07 01:27:00
period1,sc01,t0146,0.0,2025-01-07 02:27:00
period1,sc01,t0147,0.0,2025-01-07 03:27:00
period1,sc01,t0148,0.0,2025-01-07 04:27:00
period1,sc01,t0149,0.0,2025-01-07 05:27:00
period1,sc01,t0150,0.0,2025-01-07 06:27:00
period1,sc01,t0151,0.0,2025-01-07 07:27:00
period1,sc01,t0152,0.0,2025-01-07 08:27:00
period1,sc01,t0153,0.0,2025-01-07 09:27:00
period1,sc01,t7865,0.0,2025-11-24 17:27:00
period1,sc01,t7866,0.0,2025-11-24 18:27:00
period1,sc01,t7867,0.0,2025-11-24 19:27:00
period1,sc01,t7868,0.0,2025-11-24 20:27:00
period1,sc01,t7869,0.0,2025-11-24 21:27:00
period1,sc01,t7870,0.0,2025-11-24 22:27:00
period1,sc01,t3359,0.0,2025-05-20 23:27:00
period1,sc01,t3360,0.0,2025-05-21 00:27:00
period1,sc01,t3166,0.0,2025-05-12 22:27:00
period1,sc01,t3167,0.0,2025-05-12 23:27:00
period1,sc01,t3168,0.0,2025-05-13 00:27:00
period1,sc01,t3334,0.0,2025-05-19 22:27:00
period1,sc01,t3335,0.0,2025-05-19 23:27:00
period1,sc01,t7900,0.0,2025-11-26 04:27:00
period1,sc01,t7901,0.0,2025-11-26 05:27:00
period1,sc01,t7902,0.0,2025-11-26 06:27:00
period1,sc01,t7903,0.0,2025-11-26 07:27:00
period1,sc01,t7873,0.0,2025-11-25 01:27:00
period1,sc01,t7874,0.0,2025-11-25 02:27:00
period1,sc01,t7875,0.0,2025-11-25 03:27:00
period1,sc01,t7876,0.0,2025-11-25 04:27:00
period1,sc01,t7877,0.0,2025-11-25 05:27:00
period1,sc01,t7878,0.0,2025-11-25 06:27:00
period1,sc01,t7879,0.0,2025-11-25 07:27:00
period1,sc01,t7916,0.0,2025-11-26 20:27:00
period1,sc01,t7917,0.0,2025-11-26 21:27:00
period1,sc01,t7918,0.0,2025-11-26 22:27:00
period1,sc01,t7919,0.0,2025-11-26 23:27:00
period1,sc01,t7920,0.0,2025-11-27 00:27:00
period1,sc01,t7889,0.0,2025-11-25 17:27:00
period1,sc01,t7890,0.0,2025-11-25 18:27:00
period1,sc01,t7891,0.0,2025-11-25 19:27:00
period1,sc01,t2061,0.0,2025-03-27 21:27:00
period1,sc01,t2062,0.0,2025-03-27 22:27:00
period1,sc01,t2063,0.0,2025-03-27 23:27:00
period1,sc01,t2064,0.0,2025-03-28 00:27:00
period1,sc01,t2065,0.0,2025-03-28 01:27:00
period1,sc01,t2066,0.0,2025-03-28 02:27:00
period1,sc01,t2067,0.0,2025-03-28 03:27:00
period1,sc01,t2068,0.0,2025-03-28 04:27:00
period1,sc01,t2069,0.0,2025-03-28 05:27:00
period1,sc01,t4270,0.0,2025-06-27 22:27:00
period1,sc01,t4271,0.0,2025-06-27 23:27:00
period1,sc01,t4272,0.0,2025-06-28 00:27:00
period1,sc01,t2044,0.0,2025-03-27 04:27:00
period1,sc01,t2045,0.0,2025-03-27 05:27:00
period1,sc01,t7892,0.0,2025-11-25 20:27:00
period1,sc01,t7893,0.0,2025-11-25 21:27:00
period1,sc01,t7894,0.0,2025-11-25 22:27:00
period1,sc01,t7895,0.0,2025-11-25 23:27:00
period1,sc01,t7896,0.0,2025-11-26 00:27:00
period1,sc01,t7897,0.0,2025-11-26 01:27:00
period1,sc01,t7898,0.0,2025-11-26 02:27:00
period1,sc01,t7899,0.0,2025-11-26 03:27:00
period1,sc01,t0137,0.0,2025-01-06 17:27:00
period1,sc01,t0138,0.0,2025-01-06 18:27:00
period1,sc01,t0139,0.0,2025-01-06 19:27:00
period1,sc01,t0140,0.0,2025-01-06 20:27:00
period1,sc01,t0141,0.0,2025-01-06 21:27:00
period1,sc01,t0142,0.0,2025-01-06 22:27:00
period1,sc01,t0143,0.0,2025-01-06 23:27:00
period1,sc01,t0144,0.0,2025-01-07 00:27:00
period1,sc01,t7913,0.0,2025-11-26 17:27:00
period1,sc01,t7914,0.0,2025-11-26 18:27:00
period1,sc01,t7915,0.0,2025-11-26 19:27:00
period1,sc01,t7945,0.0,2025-11-28 01:27:00
period1,sc01,t7946,0.0,2025-11-28 02:27:00
period1,sc01,t7947,0.0,2025-11-28 03:27:00
period1,sc01,t7948,0.0,2025-11-28 04:27:00
period1,sc01,t7949,0.0,2025-11-28 05:27:00
period1,sc01,t7950,0.0,2025-11-28 06:27:00
period1,sc01,t7951,0.0,2025-11-28 07:27:00
period1,sc01,t7952,0.0,2025-11-28 08:27:00
period1,sc01,t7921,0.0,2025-11-27 01:27:00
period1,sc01,t7922,0.0,2025-11-27 02:27:00
period1,sc01,t7923,0.0,2025-11-27 03:27:00
period1,sc01,t7924,0.0,2025-11-27 04:27:00
period1,sc01,t7925,0.0,2025-11-27 05:27:00
period1,sc01,t7926,0.0,2025-11-27 06:27:00
period1,sc01,t7927,0.0,2025-11-27 07:27:00
period1,sc01,t7928,0.0,2025-11-27 08:27:00
period1,sc01,t7961,0.0,2025-11-28 17:27:00
period1,sc01,t7962,0.0,2025-11-28 18:27:00
period1,sc01,t7963,0.0,2025-11-28 19:27:00
period1,sc01,t7964,0.0,2025-11-28 20:27:00
period1,sc01,t7965,0.0,2025-11-28 21:27:00
period1,sc01,t7966,0.0,2025-11-28 22:27:00
