Period,Scenario,LoadLevel,Demand,Type,KWh,Date
period1,sc01,t4200,EleD_01,ShiftedDemand,0.23399999999999999,2025-06-25 00:27:00
period1,sc01,t4201,EleD_01,ShiftedDemand,0.172,2025-06-25 01:27:00
period1,sc01,t4202,EleD_01,ShiftedDemand,0.20800000000000002,2025-06-25 02:27:00
period1,sc01,t4203,EleD_01,ShiftedDemand,0.378,2025-06-25 03:27:00
period1,sc01,t4204,EleD_01,ShiftedDemand,1.7320000000000002,2025-06-25 04:27:00
period1,sc01,t4205,EleD_01,ShiftedDemand,0.352914746,2025-06-25 05:27:00
period1,sc01,t4206,EleD_01,ShiftedDemand,0.33708525399999995,2025-06-25 06:27:00
period1,sc01,t4207,EleD_01,ShiftedDemand,1.5899999999999999,2025-06-25 07:27:00
period1,sc01,t4208,EleD_01,ShiftedDemand,0.14,2025-06-25 08:27:00
period1,sc01,t4209,EleD_01,ShiftedDemand,0.125,2025-06-25 09:27:00
period1,sc01,t4210,EleD_01,ShiftedDemand,0.195,2025-06-25 10:27:00
period1,sc01,t4211,EleD_01,ShiftedDemand,0.112,2025-06-25 11:27:00
period1,sc01,t4212,EleD_01,ShiftedDemand,0.528,2025-06-25 12:27:00
period1,sc01,t4213,EleD_01,ShiftedDemand,0.28,2025-06-25 13:27:00
period1,sc01,t4214,EleD_01,ShiftedDemand,0.52,2025-06-25 14:27:00
period1,sc01,t4215,EleD_01,ShiftedDemand,0.217,2025-06-25 15:27:00
period1,sc01,t4216,EleD_01,ShiftedDemand,1.323,2025-06-25 16:27:00
period1,sc01,t4217,EleD_01,ShiftedDemand,1.0173481370000002,2025-06-25 17:27:00
period1,sc01,t4218,EleD_01,ShiftedDemand,0.432651863,2025-06-25 18:27:00
period1,sc01,t4219,EleD_01,ShiftedDemand,0.829,2025-06-25 19:27:00
period1,sc01,t4220,EleD_01,ShiftedDemand,0.611,2025-06-25 20:27:00
period1,sc01,t4221,EleD_01,ShiftedDemand,0.975,2025-06-25 21:27:00
period1,sc01,t4222,EleD_01,ShiftedDemand,1.005,2025-06-25 22:27:00
period1,sc01,t4223,EleD_01,ShiftedDemand,0.15899999999999997,2025-06-25 23:27:00
period1,sc01,t4224,EleD_01,ShiftedDemand,0.22100000000000003,2025-06-26 00:27:00
period1,sc01,t4225,EleD_01,ShiftedDemand,0.147,2025-06-26 01:27:00
period1,sc01,t4226,EleD_01,ShiftedDemand,0.273,2025-06-26 02:27:00
period1,sc01,t4227,EleD_01,ShiftedDemand,0.44999999999999996,2025-06-26 03:27:00
period1,sc01,t4228,EleD_01,ShiftedDemand,0.26,2025-06-26 04:27:00
period1,sc01,t4229,EleD_01,ShiftedDemand,0.11900000000000001,2025-06-26 05:27:00
period1,sc01,t4230,EleD_01,ShiftedDemand,0.241,2025-06-26 06:27:00
period1,sc01,t4231,EleD_01,ShiftedDemand,0.676,2025-06-26 07:27:00
period1,sc01,t4232,EleD_01,ShiftedDemand,1.1139999999999999,2025-06-26 08:27:00
period1,sc01,t4233,EleD_01,ShiftedDemand,1.5710000000000002,2025-06-26 09:27:00
period1,sc01,t4234,EleD_01,ShiftedDemand,0.609,2025-06-26 10:27:00
period1,sc01,t4235,EleD_01,ShiftedDemand,5.91682295,2025-06-26 11:27:00
period1,sc01,t4236,EleD_01,ShiftedDemand,8.70317705,2025-06-26 12:27:00
period1,sc01,t4237,EleD_01,ShiftedDemand,1.1270000000000002,2025-06-26 13:27:00
period1,sc01,t4238,EleD_01,ShiftedDemand,2.093,2025-06-26 14:27:00
period1,sc01,t4239,EleD_01,ShiftedDemand,0.7279999999999999,2025-06-26 15:27:00
period1,sc01,t4240,EleD_01,ShiftedDemand,0.44200000000000006,2025-06-26 16:27:00
period1,sc01,t4241,EleD_01,ShiftedDemand,0.403,2025-06-26 17:27:00
period1,sc01,t4242,EleD_01,ShiftedDemand,0.22699999999999998,2025-06-26 18:27:00
period1,sc01,t4243,EleD_01,ShiftedDemand,1.303,2025-06-26 19:27:00
period1,sc01,t4244,EleD_01,ShiftedDemand,0.5670000000000001,2025-06-26 20:27:00
period1,sc01,t4245,EleD_01,ShiftedDemand,0.23299999999999998,2025-06-26 21:27:00
period1,sc01,t4246,EleD_01,ShiftedDemand,0.377,2025-06-26 22:27:00
period1,sc01,t4247,EleD_01,ShiftedDemand,0.18099999999999994,2025-06-26 23:27:00
period1,sc01,t4248,EleD_01,ShiftedDemand,0.29900000000000004,2025-06-27 00:27:00
period1,sc01,t4249,EleD_01,ShiftedDemand,0.20299999999999999,2025-06-27 01:27:00
period1,sc01,t4250,EleD_01,ShiftedDemand,0.487,2025-06-27 02:27:00
period1,sc01,t4251,EleD_01,ShiftedDemand,0.133,2025-06-27 03:27:00
period1,sc01,t4252,EleD_01,ShiftedDemand,0.387,2025-06-27 04:27:00
period1,sc01,t4253,EleD_01,ShiftedDemand,0.133,2025-06-27 05:27:00
period1,sc01,t4254,EleD_01,ShiftedDemand,0.587,2025-06-27 06:27:00
period1,sc01,t4255,EleD_01,ShiftedDemand,0.26,2025-06-27 07:27:00
period1,sc01,t4256,EleD_01,ShiftedDemand,0.4,2025-06-27 08:27:00
period1,sc01,t4257,EleD_01,ShiftedDemand,1.287,2025-06-27 09:27:00
period1,sc01,t4258,EleD_01,ShiftedDemand,1.8330000000000002,2025-06-27 10:27:00
period1,sc01,t4259,EleD_01,ShiftedDemand,1.694,2025-06-27 11:27:00
period1,sc01,t4260,EleD_01,ShiftedDemand,0.47600000000000003,2025-06-27 12:27:00
period1,sc01,t4261,EleD_01,ShiftedDemand,0.34299999999999997,2025-06-27 13:27:00
period1,sc01,t4262,EleD_01,ShiftedDemand,1.117,2025-06-27 14:27:00
period1,sc01,t4263,EleD_01,ShiftedDemand,0.588,2025-06-27 15:27:00
period1,sc01,t4264,EleD_01,ShiftedDemand,1.262,2025-06-27 16:27:00
period1,sc01,t4265,EleD_01,ShiftedDemand,0.9229999999999999,2025-06-27 17:27:00
period1,sc01,t4266,EleD_01,ShiftedDemand,1.8369999999999997,2025-06-27 18:27:00
period1,sc01,t4267,EleD_01,ShiftedDemand,0.56,2025-06-27 19:27:00
period1,sc01,t4268,EleD_01,ShiftedDemand,0.21,2025-06-27 20:27:00
period1,sc01,t4269,EleD_01,ShiftedDemand,0.6000000000000001,2025-06-27 21:27:00
period1,sc01,t4270,EleD_01,ShiftedDemand,0.26,2025-06-27 22:27:00
period1,sc01,t4271,EleD_01,ShiftedDemand,0.15300000000000002,2025-06-27 23:27:00
period1,sc01,t4272,EleD_01,ShiftedDemand,0.247,2025-06-28 00:27:00
period1,sc01,t4273,EleD_01,ShiftedDemand,0.14,2025-06-28 01:27:00
period1,sc01,t4274,EleD_01,ShiftedDemand,1.8900000000000001,2025-06-28 02:27:00
period1,sc01,t4275,EleD_01,ShiftedDemand,0.7909999999999999,2025-06-28 03:27:00
period1,sc01,t4276,EleD_01,ShiftedDemand,2.479,2025-06-28 04:27:00
period1,sc01,t4277,EleD_01,ShiftedDemand,3.102858036,2025-06-28 05:27:00
period1,sc01,t4278,EleD_01,ShiftedDemand,0.247141964,2025-06-28 06:27:00
period1,sc01,t4279,EleD_01,ShiftedDemand,0.44200000000000006,2025-06-28 07:27:00
period1,sc01,t4280,EleD_01,ShiftedDemand,0.30799999999999994,2025-06-28 08:27:00
period1,sc01,t4281,EleD_01,ShiftedDemand,1.2980000000000003,2025-06-28 09:27:00
period1,sc01,t4282,EleD_01,ShiftedDemand,0.462,2025-06-28 10:27:00
period1,sc01,t4283,EleD_01,ShiftedDemand,0.9500000000000001,2025-06-28 11:27:00
period1,sc01,t4284,EleD_01,ShiftedDemand,0.35,2025-06-28 12:27:00
period1,sc01,t4285,EleD_01,ShiftedDemand,0.322,2025-06-28 13:27:00
period1,sc01,t4286,EleD_01,ShiftedDemand,0.16799999999999998,2025-06-28 14:27:00
period1,sc01,t4287,EleD_01,ShiftedDemand,0.40900000000000003,2025-06-28 15:27:00
period1,sc01,t4288,EleD_01,ShiftedDemand,0.611,2025-06-28 16:27:00
period1,sc01,t4289,EleD_01,ShiftedDemand,0.8260000000000001,2025-06-28 17:27:00
period1,sc01,t4290,EleD_01,ShiftedDemand,1.014,2025-06-28 18:27:00
period1,sc01,t4291,EleD_01,ShiftedDemand,2.637,2025-06-28 19:27:00
period1,sc01,t4292,EleD_01,ShiftedDemand,0.6930000000000001,2025-06-28 20:27:00
period1,sc01,t4293,EleD_01,ShiftedDemand,0.354,2025-06-28 21:27:00
period1,sc01,t4294,EleD_01,ShiftedDemand,0.41600000000000004,2025-06-28 22:27:00
period1,sc01,t4295,EleD_01,ShiftedDemand,0.11900000000000001,2025-06-28 23:27:00
period1,sc01,t4296,EleD_01,ShiftedDemand,0.261,2025-06-29 00:27:00
period1,sc01,t4297,EleD_01,ShiftedDemand,0.371,2025-06-29 01:27:00
period1,sc01,t4298,EleD_01,ShiftedDemand,1.709,2025-06-29 02:27:00
period1,sc01,t4299,EleD_01,ShiftedDemand,0.22699999999999998,2025-06-29 03:27:00
period1,sc01,t4300,EleD_01,ShiftedDemand,0.403,2025-06-29 04:27:00
period1,sc01,t4301,EleD_01,ShiftedDemand,0.336277704,2025-06-29 05:27:00
period1,sc01,t4302,EleD_01,ShiftedDemand,0.3237222959999999,2025-06-29 06:27:00
period1,sc01,t4303,EleD_01,ShiftedDemand,1.484,2025-06-29 07:27:00
period1,sc01,t4304,EleD_01,ShiftedDemand,0.196,2025-06-29 08:27:00
period1,sc01,t4305,EleD_01,ShiftedDemand,0.133,2025-06-29 09:27:00
period1,sc01,t4306,EleD_01,ShiftedDemand,0.28700000000000003,2025-06-29 10:27:00
period1,sc01,t4307,EleD_01,ShiftedDemand,0.273,2025-06-29 11:27:00
period1,sc01,t4308,EleD_01,ShiftedDemand,0.477,2025-06-29 12:27:00
period1,sc01,t4309,EleD_01,ShiftedDemand,0.28600000000000003,2025-06-29 13:27:00
period1,sc01,t4310,EleD_01,ShiftedDemand,0.15399999999999997,2025-06-29 14:27:00
period1,sc01,t4311,EleD_01,ShiftedDemand,0.16799999999999998,2025-06-29 15:27:00
period1,sc01,t4312,EleD_01,ShiftedDemand,0.6020000000000001,2025-06-29 16:27:00
period1,sc01,t4313,EleD_01,ShiftedDemand,0.15300000000000002,2025-06-29 17:27:00
period1,sc01,t4314,EleD_01,ShiftedDemand,0.247,2025-06-29 18:27:00
period1,sc01,t4315,EleD_01,ShiftedDemand,0.39,2025-06-29 19:27:00
period1,sc01,t4316,EleD_01,ShiftedDemand,0.2799999999999999,2025-06-29 20:27:00
period1,sc01,t4317,EleD_01,ShiftedDemand,0.523,2025-06-29 21:27:00
period1,sc01,t4318,EleD_01,ShiftedDemand,0.247,2025-06-29 22:27:00
period1,sc01,t4319,EleD_01,ShiftedDemand,0.133,2025-06-29 23:27:00
period1,sc01,t4320,EleD_01,ShiftedDemand,1.347,2025-06-30 00:27:00
period1,sc01,t4321,EleD_01,ShiftedDemand,2.233,2025-06-30 01:27:00
period1,sc01,t4322,EleD_01,ShiftedDemand,6.067,2025-06-30 02:27:00
period1,sc01,t4323,EleD_01,ShiftedDemand,2.465,2025-06-30 03:27:00
period1,sc01,t4324,EleD_01,ShiftedDemand,0.975,2025-06-30 04:27:00
period1,sc01,t4325,EleD_01,ShiftedDemand,0.532,2025-06-30 05:27:00
period1,sc01,t4326,EleD_01,ShiftedDemand,1.168,2025-06-30 06:27:00
period1,sc01,t4327,EleD_01,ShiftedDemand,1.466,2025-06-30 07:27:00
period1,sc01,t4328,EleD_01,ShiftedDemand,0.434,2025-06-30 08:27:00
period1,sc01,t4329,EleD_01,ShiftedDemand,0.251,2025-06-30 09:27:00
period1,sc01,t4330,EleD_01,ShiftedDemand,0.11900000000000001,2025-06-30 10:27:00
period1,sc01,t4331,EleD_01,ShiftedDemand,0.14499999999999996,2025-06-30 11:27:00
period1,sc01,t4332,EleD_01,ShiftedDemand,0.195,2025-06-30 12:27:00
period1,sc01,t4333,EleD_01,ShiftedDemand,0.098,2025-06-30 13:27:00
period1,sc01,t4334,EleD_01,ShiftedDemand,0.522,2025-06-30 14:27:00
period1,sc01,t4335,EleD_01,ShiftedDemand,0.147,2025-06-30 15:27:00
period1,sc01,t4336,EleD_01,ShiftedDemand,0.273,2025-06-30 16:27:00
period1,sc01,t4337,EleD_01,ShiftedDemand,0.098,2025-06-30 17:27:00
period1,sc01,t4338,EleD_01,ShiftedDemand,0.20200000000000004,2025-06-30 18:27:00
period1,sc01,t4339,EleD_01,ShiftedDemand,0.630045279,2025-06-30 19:27:00
period1,sc01,t4340,EleD_01,ShiftedDemand,0.329954721,2025-06-30 20:27:00
period1,sc01,t4341,EleD_01,ShiftedDemand,0.22600000000000003,2025-06-30 21:27:00
period1,sc01,t4342,EleD_01,ShiftedDemand,0.36400000000000005,2025-06-30 22:27:00
period1,sc01,t4343,EleD_01,ShiftedDemand,0.182,2025-06-30 23:27:00
period1,sc01,t4344,EleD_01,ShiftedDemand,0.6280000000000001,2025-07-01 00:27:00
period1,sc01,t4345,EleD_01,ShiftedDemand,0.112,2025-07-01 01:27:00
period1,sc01,t4346,EleD_01,ShiftedDemand,0.258,2025-07-01 02:27:00
period1,sc01,t4347,EleD_01,ShiftedDemand,0.14300000000000002,2025-07-01 03:27:00
period1,sc01,t4348,EleD_01,ShiftedDemand,0.247,2025-07-01 04:27:00
period1,sc01,t4349,EleD_01,ShiftedDemand,0.44099999999999995,2025-07-01 05:27:00
period1,sc01,t4350,EleD_01,ShiftedDemand,0.29900000000000004,2025-07-01 06:27:00
period1,sc01,t4351,EleD_01,ShiftedDemand,0.35100000000000003,2025-07-01 07:27:00
period1,sc01,t4352,EleD_01,ShiftedDemand,0.7989999999999999,2025-07-01 08:27:00
period1,sc01,t4353,EleD_01,ShiftedDemand,2.471,2025-07-01 09:27:00
period1,sc01,t4354,EleD_01,ShiftedDemand,0.32899999999999996,2025-07-01 10:27:00
period1,sc01,t4355,EleD_01,ShiftedDemand,0.722,2025-07-01 11:27:00
period1,sc01,t4356,EleD_01,ShiftedDemand,0.338,2025-07-01 12:27:00
period1,sc01,t4357,EleD_01,ShiftedDemand,0.23800000000000002,2025-07-01 13:27:00
period1,sc01,t4358,EleD_01,ShiftedDemand,1.072,2025-07-01 14:27:00
period1,sc01,t4359,EleD_01,ShiftedDemand,1.3400000000000003,2025-07-01 15:27:00
period1,sc01,t4360,EleD_01,ShiftedDemand,1.8199999999999998,2025-07-01 16:27:00
period1,sc01,t4361,EleD_01,ShiftedDemand,0.434,2025-07-01 17:27:00
period1,sc01,t4362,EleD_01,ShiftedDemand,0.8260000000000001,2025-07-01 18:27:00
period1,sc01,t4363,EleD_01,ShiftedDemand,1.493,2025-07-01 19:27:00
period1,sc01,t4364,EleD_01,ShiftedDemand,0.287,2025-07-01 20:27:00
period1,sc01,t4365,EleD_01,ShiftedDemand,0.252,2025-07-01 21:27:00
period1,sc01,t4366,EleD_01,ShiftedDemand,0.648,2025-07-01 22:27:00
period1,sc01,t4367,EleD_01,ShiftedDemand,0.45599999999999996,2025-07-01 23:27:00
period1,sc01,t4368,EleD_01,ShiftedDemand,0.23399999999999999,2025-07-02 00:27:00
period1,sc01,t4369,EleD_01,ShiftedDemand,0.14,2025-07-02 01:27:00
period1,sc01,t4370,EleD_01,ShiftedDemand,1.71,2025-07-02 02:27:00
period1,sc01,t4371,EleD_01,ShiftedDemand,1.1829999999999998,2025-07-02 03:27:00
period1,sc01,t4372,EleD_01,ShiftedDemand,4.457000000000001,2025-07-02 04:27:00
period1,sc01,t4373,EleD_01,ShiftedDemand,0.500041817,2025-07-02 05:27:00
period1,sc01,t4374,EleD_01,ShiftedDemand,0.6299581829999998,2025-07-02 06:27:00
period1,sc01,t4375,EleD_01,ShiftedDemand,1.483,2025-07-02 07:27:00
period1,sc01,t4376,EleD_01,ShiftedDemand,0.247,2025-07-02 08:27:00
period1,sc01,t4377,EleD_01,ShiftedDemand,0.154,2025-07-02 09:27:00
period1,sc01,t4378,EleD_01,ShiftedDemand,0.626,2025-07-02 10:27:00
period1,sc01,t4379,EleD_01,ShiftedDemand,0.12899999999999995,2025-07-02 11:27:00
period1,sc01,t4380,EleD_01,ShiftedDemand,0.22100000000000003,2025-07-02 12:27:00
period1,sc01,t4381,EleD_01,ShiftedDemand,0.526,2025-07-02 13:27:00
period1,sc01,t4382,EleD_01,ShiftedDemand,0.23399999999999999,2025-07-02 14:27:00
period1,sc01,t4383,EleD_01,ShiftedDemand,0.126,2025-07-02 15:27:00
period1,sc01,t4384,EleD_01,ShiftedDemand,0.6940000000000001,2025-07-02 16:27:00
period1,sc01,t4385,EleD_01,ShiftedDemand,0.36400000000000005,2025-07-02 17:27:00
period1,sc01,t4386,EleD_01,ShiftedDemand,0.21600000000000003,2025-07-02 18:27:00
period1,sc01,t4387,EleD_01,ShiftedDemand,0.6219999999999999,2025-07-02 19:27:00
period1,sc01,t4388,EleD_01,ShiftedDemand,0.46799999999999997,2025-07-02 20:27:00
period1,sc01,t4389,EleD_01,ShiftedDemand,0.217,2025-07-02 21:27:00
period1,sc01,t4390,EleD_01,ShiftedDemand,0.703,2025-07-02 22:27:00
period1,sc01,t4391,EleD_01,ShiftedDemand,0.274,2025-07-02 23:27:00
period1,sc01,t4392,EleD_01,ShiftedDemand,0.28600000000000003,2025-07-03 00:27:00
period1,sc01,t4393,EleD_01,ShiftedDemand,0.147,2025-07-03 01:27:00
period1,sc01,t4394,EleD_01,ShiftedDemand,0.6329999999999999,2025-07-03 02:27:00
period1,sc01,t4395,EleD_01,ShiftedDemand,0.147,2025-07-03 03:27:00
period1,sc01,t4396,EleD_01,ShiftedDemand,0.46299999999999997,2025-07-03 04:27:00
period1,sc01,t4397,EleD_01,ShiftedDemand,0.55,2025-07-03 05:27:00
period1,sc01,t4398,EleD_01,ShiftedDemand,0.52,2025-07-03 06:27:00
period1,sc01,t4399,EleD_01,ShiftedDemand,2.961523629,2025-07-03 07:27:00
period1,sc01,t4400,EleD_01,ShiftedDemand,1.518476371,2025-07-03 08:27:00
period1,sc01,t4401,EleD_01,ShiftedDemand,0.46199999999999997,2025-07-03 09:27:00
period1,sc01,t4402,EleD_01,ShiftedDemand,0.23800000000000002,2025-07-03 10:27:00
period1,sc01,t4403,EleD_01,ShiftedDemand,0.2579999999999999,2025-07-03 11:27:00
period1,sc01,t4404,EleD_01,ShiftedDemand,0.44200000000000006,2025-07-03 12:27:00
period1,sc01,t4405,EleD_01,ShiftedDemand,0.5469999999999999,2025-07-03 13:27:00
period1,sc01,t4406,EleD_01,ShiftedDemand,0.403,2025-07-03 14:27:00
period1,sc01,t4407,EleD_01,ShiftedDemand,0.42900000000000005,2025-07-03 15:27:00
period1,sc01,t4408,EleD_01,ShiftedDemand,2.3710000000000004,2025-07-03 16:27:00
period1,sc01,t4409,EleD_01,ShiftedDemand,6.244999999999999,2025-07-03 17:27:00
period1,sc01,t4410,EleD_01,ShiftedDemand,2.345,2025-07-03 18:27:00
period1,sc01,t4411,EleD_01,ShiftedDemand,1.271,2025-07-03 19:27:00
period1,sc01,t4412,EleD_01,ShiftedDemand,0.609,2025-07-03 20:27:00
period1,sc01,t4413,EleD_01,ShiftedDemand,1.3240000000000003,2025-07-03 21:27:00
period1,sc01,t4414,EleD_01,ShiftedDemand,1.0659999999999998,2025-07-03 22:27:00
period1,sc01,t4415,EleD_01,ShiftedDemand,0.497,2025-07-03 23:27:00
period1,sc01,t4416,EleD_01,ShiftedDemand,1.013,2025-07-04 00:27:00
period1,sc01,t4417,EleD_01,ShiftedDemand,0.532,2025-07-04 01:27:00
period1,sc01,t4418,EleD_01,ShiftedDemand,1.188,2025-07-04 02:27:00
period1,sc01,t4419,EleD_01,ShiftedDemand,0.6709999999999998,2025-07-04 03:27:00
period1,sc01,t4420,EleD_01,ShiftedDemand,0.6890000000000001,2025-07-04 04:27:00
period1,sc01,t4421,EleD_01,ShiftedDemand,0.55,2025-07-04 05:27:00
period1,sc01,t4422,EleD_01,ShiftedDemand,0.26,2025-07-04 06:27:00
period1,sc01,t4423,EleD_01,ShiftedDemand,0.325,2025-07-04 07:27:00
period1,sc01,t4424,EleD_01,ShiftedDemand,0.305,2025-07-04 08:27:00
period1,sc01,t4425,EleD_01,ShiftedDemand,0.527,2025-07-04 09:27:00
period1,sc01,t4426,EleD_01,ShiftedDemand,0.20299999999999999,2025-07-04 10:27:00
period1,sc01,t4427,EleD_01,ShiftedDemand,1.748,2025-07-04 11:27:00
period1,sc01,t4428,EleD_01,ShiftedDemand,0.252,2025-07-04 12:27:00
period1,sc01,t4429,EleD_01,ShiftedDemand,1.8399999999999999,2025-07-04 13:27:00
period1,sc01,t4430,EleD_01,ShiftedDemand,0.42,2025-07-04 14:27:00
period1,sc01,t4431,EleD_01,ShiftedDemand,1.677,2025-07-04 15:27:00
period1,sc01,t4432,EleD_01,ShiftedDemand,1.7229999999999999,2025-07-04 16:27:00
period1,sc01,t4433,EleD_01,ShiftedDemand,0.8959999999999999,2025-07-04 17:27:00
period1,sc01,t4434,EleD_01,ShiftedDemand,0.294,2025-07-04 18:27:00
period1,sc01,t4435,EleD_01,ShiftedDemand,1.625,2025-07-04 19:27:00
period1,sc01,t4436,EleD_01,ShiftedDemand,1.545,2025-07-04 20:27:00
period1,sc01,t4437,EleD_01,ShiftedDemand,0.5589999999999999,2025-07-04 21:27:00
period1,sc01,t4438,EleD_01,ShiftedDemand,0.351,2025-07-04 22:27:00
period1,sc01,t4439,EleD_01,ShiftedDemand,0.224,2025-07-04 23:27:00
period1,sc01,t4440,EleD_01,ShiftedDemand,0.6859999999999999,2025-07-05 00:27:00
period1,sc01,t4441,EleD_01,ShiftedDemand,0.315,2025-07-05 01:27:00
period1,sc01,t4442,EleD_01,ShiftedDemand,2.845,2025-07-05 02:27:00
period1,sc01,t4443,EleD_01,ShiftedDemand,2.0410000000000004,2025-07-05 03:27:00
period1,sc01,t4444,EleD_01,ShiftedDemand,0.6890000000000001,2025-07-05 04:27:00
period1,sc01,t4445,EleD_01,ShiftedDemand,0.48,2025-07-05 05:27:00
period1,sc01,t4446,EleD_01,ShiftedDemand,0.26,2025-07-05 06:27:00
period1,sc01,t4447,EleD_01,ShiftedDemand,0.22100000000000003,2025-07-05 07:27:00
period1,sc01,t4448,EleD_01,ShiftedDemand,0.48900000000000005,2025-07-05 08:27:00
period1,sc01,t4449,EleD_01,ShiftedDemand,0.46900000000000003,2025-07-05 09:27:00
period1,sc01,t4450,EleD_01,ShiftedDemand,1.361,2025-07-05 10:27:00
period1,sc01,t4451,EleD_01,ShiftedDemand,0.34299999999999997,2025-07-05 11:27:00
period1,sc01,t4452,EleD_01,ShiftedDemand,1.7770000000000001,2025-07-05 12:27:00
period1,sc01,t4453,EleD_01,ShiftedDemand,0.9590000000000001,2025-07-05 13:27:00
period1,sc01,t4454,EleD_01,ShiftedDemand,2.181,2025-07-05 14:27:00
period1,sc01,t4455,EleD_01,ShiftedDemand,1.8730000000000002,2025-07-05 15:27:00
period1,sc01,t4456,EleD_01,ShiftedDemand,2.5869999999999997,2025-07-05 16:27:00
period1,sc01,t4457,EleD_01,ShiftedDemand,1.7260000000000004,2025-07-05 17:27:00
period1,sc01,t4458,EleD_01,ShiftedDemand,0.924,2025-07-05 18:27:00
period1,sc01,t4459,EleD_01,ShiftedDemand,0.273,2025-07-05 19:27:00
period1,sc01,t4460,EleD_01,ShiftedDemand,1.4569999999999999,2025-07-05 20:27:00
period1,sc01,t4461,EleD_01,ShiftedDemand,0.567,2025-07-05 21:27:00
period1,sc01,t4462,EleD_01,ShiftedDemand,0.5329999999999999,2025-07-05 22:27:00
period1,sc01,t4463,EleD_01,ShiftedDemand,0.175,2025-07-05 23:27:00
period1,sc01,t4464,EleD_01,ShiftedDemand,0.48499999999999993,2025-07-06 00:27:00
period1,sc01,t4465,EleD_01,ShiftedDemand,0.5259999999999998,2025-07-06 01:27:00
period1,sc01,t4466,EleD_01,ShiftedDemand,0.754,2025-07-06 02:27:00
period1,sc01,t4467,EleD_01,ShiftedDemand,0.52,2025-07-06 03:27:00
period1,sc01,t4468,EleD_01,ShiftedDemand,0.26,2025-07-06 04:27:00
period1,sc01,t4469,EleD_01,ShiftedDemand,0.26,2025-07-06 05:27:00
period1,sc01,t4470,EleD_01,ShiftedDemand,0.47,2025-07-06 06:27:00
period1,sc01,t4471,EleD_01,ShiftedDemand,0.23399999999999999,2025-07-06 07:27:00
period1,sc01,t4472,EleD_01,ShiftedDemand,0.31600000000000006,2025-07-06 08:27:00
period1,sc01,t4473,EleD_01,ShiftedDemand,0.525,2025-07-06 09:27:00
period1,sc01,t4474,EleD_01,ShiftedDemand,0.975,2025-07-06 10:27:00
period1,sc01,t4475,EleD_01,ShiftedDemand,0.15300000000000002,2025-07-06 11:27:00
period1,sc01,t4476,EleD_01,ShiftedDemand,0.247,2025-07-06 12:27:00
period1,sc01,t4477,EleD_01,ShiftedDemand,0.245,2025-07-06 13:27:00
period1,sc01,t4478,EleD_01,ShiftedDemand,0.475,2025-07-06 14:27:00
period1,sc01,t4479,EleD_01,ShiftedDemand,2.209,2025-07-06 15:27:00
period1,sc01,t4480,EleD_01,ShiftedDemand,1.521,2025-07-06 16:27:00
period1,sc01,t4481,EleD_01,ShiftedDemand,0.588,2025-07-06 17:27:00
period1,sc01,t4482,EleD_01,ShiftedDemand,1.162,2025-07-06 18:27:00
period1,sc01,t4483,EleD_01,ShiftedDemand,0.821867162,2025-07-06 19:27:00
period1,sc01,t4484,EleD_01,ShiftedDemand,1.9381328379999998,2025-07-06 20:27:00
period1,sc01,t4485,EleD_01,ShiftedDemand,1.31,2025-07-06 21:27:00
period1,sc01,t4486,EleD_01,ShiftedDemand,0.56,2025-07-06 22:27:00
period1,sc01,t4487,EleD_01,ShiftedDemand,0.603,2025-07-06 23:27:00
period1,sc01,t4488,EleD_01,ShiftedDemand,0.377,2025-07-07 00:27:00
period1,sc01,t4489,EleD_01,ShiftedDemand,0.14300000000000002,2025-07-07 01:27:00
period1,sc01,t4490,EleD_01,ShiftedDemand,0.247,2025-07-07 02:27:00
period1,sc01,t4491,EleD_01,ShiftedDemand,0.266,2025-07-07 03:27:00
period1,sc01,t4492,EleD_01,ShiftedDemand,3.614,2025-07-07 04:27:00
period1,sc01,t4493,EleD_01,ShiftedDemand,1.3399999999999999,2025-07-07 05:27:00
period1,sc01,t4494,EleD_01,ShiftedDemand,0.26,2025-07-07 06:27:00
period1,sc01,t4495,EleD_01,ShiftedDemand,0.325,2025-07-07 07:27:00
period1,sc01,t4496,EleD_01,ShiftedDemand,0.8550000000000002,2025-07-07 08:27:00
period1,sc01,t4497,EleD_01,ShiftedDemand,1.7409999999999999,2025-07-07 09:27:00
period1,sc01,t4498,EleD_01,ShiftedDemand,0.679,2025-07-07 10:27:00
period1,sc01,t4499,EleD_01,ShiftedDemand,0.364,2025-07-07 11:27:00
period1,sc01,t4500,EleD_01,ShiftedDemand,2.206,2025-07-07 12:27:00
period1,sc01,t4501,EleD_01,ShiftedDemand,1.136,2025-07-07 13:27:00
period1,sc01,t4502,EleD_01,ShiftedDemand,0.494,2025-07-07 14:27:00
period1,sc01,t4503,EleD_01,ShiftedDemand,0.182,2025-07-07 15:27:00
period1,sc01,t4504,EleD_01,ShiftedDemand,0.738,2025-07-07 16:27:00
period1,sc01,t4505,EleD_01,ShiftedDemand,0.338,2025-07-07 17:27:00
period1,sc01,t4506,EleD_01,ShiftedDemand,0.292,2025-07-07 18:27:00
period1,sc01,t4507,EleD_01,ShiftedDemand,0.41600000000000004,2025-07-07 19:27:00
period1,sc01,t4508,EleD_01,ShiftedDemand,0.22399999999999998,2025-07-07 20:27:00
