,,,Solar_01,BESS_01,EV_01,AEL_01,PEMEL_01,EV_02,EV_03,EV_04,EV_05,EV_06,EV_07,EV_08,EV_09,EV_10,EV_11,EV_12,EV_13,EV_14,EV_15,EV_16,EV_17,EV_18,EV_19,EV_20
period1,sc01,t5527, 2.713180841 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5528, 5.063999509 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5529, 7.064981831 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5530, 6.776065847 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5531, 6.505490391 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5532, 9.037819026 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5533, 9.184449534 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5534, 7.314472867 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5535, 2.389243377 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5536, 1.555015159 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5537, 0.817155097 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5538, 0.33655828 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5539, 0.122384747 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5540, 0.003495928 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5541, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5542, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5543, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5544, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5545, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5546, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5547, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5548, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5549, 0.000325763 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5550, 0.043199533 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5551, 0.163743136 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5552, 0.389695122 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5553, 1.586422054 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5554, 3.081755324 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5555, 2.973539332 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5556, 3.87723834 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5557, 1.854054571 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5558, 1.516701461 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5559, 0.845784597 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5560, 1.330427219 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5561, 1.163810725 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5562, 0.862665633 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5563, 0.34652117 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5564, 0.055932968 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5565, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5566, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5567, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5568, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5569, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5570, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5571, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5572, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5573, 0.001254162 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5574, 0.16800412 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5575, 0.931362026 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5576, 1.098799682 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5577, 1.499556074 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5578, 1.340389048 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5579, 1.557311821 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5580, 2.482177703 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5581, 3.201256598 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5582, 5.300058903 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5583, 4.578301287 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5584, 4.354625951 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5585, 2.560637362 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5586, 1.124580132 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5587, 0.314913477 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5588, 0.038452624 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5589, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5590, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5591, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5592, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5593, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5594, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5595, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5596, 0.000164262 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5597, 0.025053785 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5598, 0.530052909 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5599, 1.201816818 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5600, 3.500254023 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5601, 2.390987079 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5602, 2.243211422 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5603, 2.135831065 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5604, 4.031444183 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5605, 2.37131453 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5606, 1.955581415 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5607, 1.091438255 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5608, 0.552457386 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5609, 0.466532502 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5610, 0.206321875 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5611, 0.010486742 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5612, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5613, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5614, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5615, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5616, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5617, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5618, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5619, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5620, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5621, 0.001897448 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5622, 0.244601856 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5623, 0.443980664 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5624, 1.351576952 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5625, 1.646657617 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5626, 2.751432079 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5627, 6.777431674 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5628, 7.534267345 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5629, 4.219107635 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5630, 4.9256378 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5631, 4.978810783 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5632, 4.610416214 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5633, 2.209257862 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5634, 0.904035766 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5635, 0.280160834 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5636, 0.066413706 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5637, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5638, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5639, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5640, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5641, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5642, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5643, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5644, 0.0000552 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5645, 0.011409498 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5646, 0.572275245 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5647, 1.665121456 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5648, 2.420943667 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5649, 5.602984063 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5650, 3.562452426 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5651, 5.421553731 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5652, 4.46323916 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5653, 2.188776278 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5654, 3.204454262 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5655, 3.470903852 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5656, 4.870449172 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5657, 1.506019455 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5658, 0.381685216 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5659, 0.087494382 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5660, 0.013981363 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5661, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5662, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5663, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5664, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5665, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5666, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5667, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5668, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5669, 0.000804289 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5670, 0.104997274 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5671, 0.466122528 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5672, 1.062295718 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5673, 3.085487922 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5674, 4.791860897 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5675, 7.072604941 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5676, 6.422651823 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5677, 6.457787763 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5678, 8.229952314 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5679, 6.901034662 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5680, 4.597975695 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5681, 2.862891168 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5682, 0.918086083 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5683, 0.293849393 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5684, 0.03145701 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5685, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5686, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5687, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5688, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5689, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5690, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5691, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5692, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5693, 0.001810351 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5694, 0.239972445 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5695, 1.620637405 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5696, 2.069969737 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5697, 2.33146542 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5698, 4.451350706 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5699, 5.54949066 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5700, 4.771596136 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5701, 6.706139092 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5702, 5.612375204 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5703, 6.054907802 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5704, 3.249873801 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5705, 2.123479228 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5706, 1.121479767 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5707, 0.381413796 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5708, 0.055921694 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5709, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5710, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5711, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5712, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5713, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5714, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5715, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5716, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5717, 0.002796899 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5718, 0.356415244 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5719, 0.880372891 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5720, 2.182458398 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5721, 5.907723815 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5722, 4.974655362 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5723, 4.541312455 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5724, 3.234304949 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5725, 2.818066557 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5726, 3.208970246 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5727, 2.70543552 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5728, 2.668824206 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5729, 2.017222308 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5730, 0.949611391 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5731, 0.307643527 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5732, 0.010484965 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5733, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5734, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5735, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5736, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5737, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5738, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5739, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5740, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5741, 0.003033334 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5742, 0.39371834 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5743, 2.059080757 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5744, 4.469662525 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5745, 6.530565147 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5746, 6.842588752 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5747, 8.704276005 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5748, 8.99785682 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5749, 8.55554403 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5750, 7.431449186 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5751, 5.829048986 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5752, 3.005404065 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5753, 2.584573219 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5754, 0.666054155 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5755, 0.25165922 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5756, 0.003494871 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5757, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5758, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5759, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5760, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5761, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5762, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5763, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5764, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5765, 0.002087086 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5766, 0.274836866 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5767, 2.044589445 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5768, 4.390245432 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5769, 5.778914201 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5770, 7.248228708 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5771, 9.600773345 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5772, 10.09660431 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5773, 9.592272466 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5774, 7.296027372 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5775, 7.261073544 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5776, 5.510502046 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5777, 2.938469649 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5778, 0.788130875 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5779, 0.223721087 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5780, 0.006989507 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5781, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5782, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5783, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5784, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5785, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5786, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5787, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5788, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5789, 0.000424819 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5790, 0.054091815 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5791, 0.208708752 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5792, 0.316808381 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5793, 0.718074791 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5794, 0.649128424 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5795, 1.629086129 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5796, 1.800282643 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5797, 0.933177765 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5798, 0.878346656 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5799, 0.578661657 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5800, 0.253232593 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5801, 0.199791077 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5802, 0.073926878 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5803, 0.06639818 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5804, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5805, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5806, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5807, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5808, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5809, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5810, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5811, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5812, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5813, 0.00045502 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5814, 0.060379044 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5815, 0.553997745 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5816, 0.664122362 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5817, 0.883057033 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5818, 0.73418511 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5819, 0.906813861 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5820, 1.077819652 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5821, 1.049521454 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5822, 1.00399799 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5823, 0.564311662 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5824, 0.643499509 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5825, 0.924191822 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5826, 0.629471167 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5827, 0.055912378 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5828, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5829, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5830, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5831, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5832, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5833, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5834, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5835, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5836, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5837, 0.002598611 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5838, 0.330506492 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5839, 1.546829645 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5840, 2.016804294 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5841, 3.509910287 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5842, 3.639925366 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5843, 5.036391553 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5844, 8.28172124 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5845, 6.867548335 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5846, 5.703006942 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5847, 3.868339484 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5848, 1.717669501 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5849, 1.092572183 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5850, 0.710596096 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t5851, 0.150259465 ,,,,,,,,,,,,,,,,,,,,,,,
